"timestamp","x","y","z","light","button","temperature"
1449932534.82,1.07105912310018,2.22917831190609,-0.40537944284342,3520.8085106383,0,19.4
1449932534.83,0.0047744091668656,1.27094146769943,-0.889689401216779,3520.8085106383,0,19.4
1449932534.84,-0.0469483568075117,0.915595304639463,-0.253282100544348,3543.23404255319,0,19.4
1449932534.85,0.171878730007162,0.364609119220634,-0.545469100224143,3543.23404255319,0,19.4
1449932534.86,-0.30954086098512,0.807793659666214,-0.973743195645213,3543.23404255319,0,19.4
1449932534.87,0.0445611522240789,0.819771620218797,-0.893691962856228,3543.23404255319,0,19.4
1449932534.88,-0.273732792233628,1.34680188453246,-0.437399935959014,3520.8085106383,0,19.4
1449932534.89,0.100262592504178,0.771859778008464,-0.7776176753122,3520.8085106383,0,19.4
1449932534.9,0.104241266809899,-0.525752615188054,-0.941722702529619,3498.3829787234,0,19.4
1449932534.91,-0.592026736691334,-0.250259522478639,-0.893691962856228,3498.3829787234,0,19.4
1449932534.92,-0.0588843797246757,0.00127764912560888,-1.33797630483509,3498.3829787234,0,19.4
1449932534.93,-0.2498607463993,0.664058133035215,-0.437399935959014,3475.95744680851,0,19.4
1449932534.94,0.0326251293069149,2.02555298251218,0.0789305155299392,3453.53191489362,0,19.4
1449932534.95,0.621468926553672,2.34895791743193,-0.821645853346141,3475.95744680851,0,19.4
1449932534.96,0.179836078618604,1.4106843408129,-1.26993275696446,3475.95744680851,0,19.4
1449932534.97,-0.0270549852789051,0.412520961430967,-0.365353826448927,3475.95744680851,0,19.4
1449932534.98,-0.763109731837352,0.560249141579494,-0.0931796349663785,3498.3829787234,0,19.4
1449932534.99,-0.599984085302777,0.680028747105326,-0.837656099903939,3498.3829787234,0,19.4
1449932535,0.163921381395719,-0.46187015890761,-0.705571565802113,3498.3829787234,0,19.4
1449932535.01,-0.409007718628153,-0.58564241795097,-0.345341018251681,3475.95744680851,0,19.4
1449932535.02,0.171878730007162,-0.198355026750779,0.227025296189561,3475.95744680851,0,19.4
1449932535.03,-0.424922415851038,1.60632436317176,-0.181235991034262,3475.95744680851,0,19.4
1449932535.04,0.46630062863054,2.09342809231015,-1.47006083893692,3475.95744680851,0,19.4
1449932535.05,1.03922972865441,1.51848598578615,-1.05779699007365,3453.53191489362,0,19.4
1449932535.06,1.06310177448874,1.2230296254891,-0.537463976945245,3453.53191489362,0,19.4
1449932535.07,0.335004376541736,0.248822167212329,-0.5094460454691,3453.53191489362,0,19.4
1449932535.08,-0.182223283202037,-0.182384412680668,-1.11383285302594,3431.10638297872,0,19.4
1449932535.09,-0.751173708920188,-0.493811387047832,-0.801633045148895,3408.68085106383,0,19.4
1449932535.1,-0.763109731837352,0.723947935798131,-0.717579250720461,3386.25531914894,0,19.4
1449932535.11,-0.289647489456513,0.524315259921744,-0.40537944284342,3341.40425531915,0,19.4
1449932535.12,-0.118564494310496,0.572227102132077,-0.18924111431316,3341.40425531915,0,19.4
1449932535.13,-0.118564494310496,1.01541164257766,-1.34998398975344,3341.40425531915,0,19.4
1449932535.14,-0.385135672793825,1.72211131518007,-1.87031700288184,3341.40425531915,0,19.4
1449932535.15,0.311132330707408,1.4386329154356,-0.821645853346141,3341.40425531915,0,19.4
1449932535.16,0.522002068910639,0.684021400622854,-0.153218059558117,3363.82978723404,0,19.4
1449932535.17,-0.480623856131137,0.452447496606245,-0.373358949727826,3363.82978723404,0,19.4
1449932535.18,-0.146415214450545,-0.314141978759083,-0.537463976945245,3363.82978723404,0,19.4
1449932535.19,-1.04957428184929,-1.26838616944822,-0.633525456292027,3363.82978723404,0,19.4
1449932535.2,-0.838704543646057,0.452447496606245,-0.841658661543388,3363.82978723404,0,19.4
1449932535.21,-0.22201002625925,1.86185418829354,-0.433397374319565,3386.25531914894,0,19.4
1449932535.22,0.649319646693722,1.44661822247065,-0.905699647774576,3386.25531914894,0,19.4
1449932535.23,0.418556536961884,0.252814820729857,-1.04178674351585,3386.25531914894,0,19.4
1449932535.24,-0.170287260284873,0.472410764193883,-1.25392251040666,3408.68085106383,0,19.4
1449932535.25,0.338983050847458,0.911602651121936,-0.19324367595261,3386.25531914894,0,19.4
1449932535.26,-0.0867350998647251,1.32683861694482,-0.337335894972783,3386.25531914894,0,19.4
1449932535.27,-0.229967374870693,1.13119859458596,-1.72222222222222,3386.25531914894,0,19.4
1449932535.28,0.0684331980584069,1.11522798051585,-1.60614793467819,3386.25531914894,0,19.4
1449932535.29,0.693085064056656,-0.154435838057973,-0.109189881524175,3386.25531914894,0,19.4
1449932535.3,-1.44744171242142,1.08727940589316,-0.265289785462696,3363.82978723404,0,19.4
1449932535.31,0.0206891063897509,1.92573664457398,-0.485430675632405,3341.40425531915,0,19.4
1449932535.32,0.589639532107902,0.280763395352551,-0.681556195965418,3341.40425531915,0,19.4
1449932535.33,-1.37980424922416,0.109079294098858,-0.88168427793788,3341.40425531915,0,19.4
1449932535.34,-0.265775443622185,0.851712848359019,0.0829330771693884,3318.97872340426,0,19.4
1449932535.35,-0.0588843797246757,2.1293619739679,-0.125200128081972,3318.97872340426,0,19.4
1449932535.36,0.621468926553672,1.20705901141899,-0.961735510726865,3296.55319148936,0,19.4
1449932535.37,-0.0946924484761677,0.799808352631159,-0.837656099903939,3318.97872340426,0,19.4
1449932535.38,-0.301583512373677,0.0611674518885251,-1.65818123599103,3318.97872340426,0,19.4
1449932535.39,0.120155964032784,-0.521759961670526,-0.581492154979187,3318.97872340426,0,19.4
1449932535.4,-0.178244608896316,0.576219755649605,-0.0771693884085815,3296.55319148936,0,19.4
1449932535.41,0.283281610567359,0.935558572227102,-0.0451488952929875,3296.55319148936,0,19.4
1449932535.42,-0.245882072093578,0.795815699113631,-0.82965097662504,3296.55319148936,0,19.4
1449932535.43,0.331025702236015,-0.370039128004472,-1.0297790585975,3296.55319148936,0,19.4
1449932535.44,0.10821994111562,-0.274215443583806,0.527217419148255,3296.55319148936,0,19.4
1449932535.45,-0.333412906819448,0.612153637307355,-0.909702209414025,3296.55319148936,0,19.4
1449932535.46,0.0923052438927349,-0.17839175916314,-0.537463976945245,3296.55319148936,0,19.4
1449932535.47,0.112198615421342,1.4825521041284,-0.817643291706692,3318.97872340426,0,19.4
1449932535.48,-0.0628630540303971,2.2730975005989,-1.90634005763689,3341.40425531915,0,19.4
1449932535.49,0.28726028487308,2.25313423301126,-0.273294908741595,3363.82978723404,0,19.4
1449932535.5,0.470279302936262,1.57438313503154,-0.205251360870957,3363.82978723404,0,19.4
1449932535.51,0.295217633484523,0.26479278128244,-0.613512648094781,3386.25531914894,0,19.4
1449932535.52,-0.576112039468449,-0.226303601373473,-0.88568683957733,3363.82978723404,0,19.4
1449932535.53,-0.962043447123418,0.00926295616066438,-0.761607428754403,3386.25531914894,0,19.4
1449932535.54,-0.739237686003024,0.256807474247385,-0.493435798911303,3386.25531914894,0,19.4
1449932535.55,-0.508474576271186,1.39870638026032,-1.20989433237272,3386.25531914894,0,19.4
1449932535.56,-0.325455558208005,1.36277249860257,-1.21389689401217,3408.68085106383,0,19.4
1449932535.57,0.366833770987507,1.23500758604168,-0.221261607428754,3408.68085106383,0,19.4
1449932535.58,-0.377178324182382,1.42266230136549,-1.0217739353186,3408.68085106383,0,19.4
1449932535.59,0.331025702236015,0.636109558412521,-0.865674031380083,3386.25531914894,0,19.4
1449932535.6,0.144028009867112,-0.757326519204663,-0.377361511367275,3386.25531914894,0,19.4
1449932535.61,-1.29227341449829,0.544278527509383,-1.22990714056996,3386.25531914894,0,19.4
1449932535.62,0.999442985597199,0.883654076499241,-1.47006083893692,3386.25531914894,0,19.4
1449932535.63,0.776637224476804,0.149005829274136,-0.505443483829651,3386.25531914894,0,19.4
1449932535.64,-0.874512612397549,1.67419947296974,-0.801633045148895,3386.25531914894,0,19.4
1449932535.65,0.0405824779183576,1.36277249860257,0.0148895292987512,3386.25531914894,0,19.4
1449932535.66,0.0525185008355216,-0.374031781522,-0.905699647774576,3363.82978723404,0,19.4
1449932535.67,-1.05355295615501,0.17695440389683,-0.553474223503042,3363.82978723404,0,19.4
1449932535.68,-0.671600222805761,1.24698554659427,-0.553474223503042,3363.82978723404,0,19.4
1449932535.69,-0.0429696825017904,1.12720594106843,-1.13384566122318,3363.82978723404,0,19.4
1449932535.7,0.0803692209755709,0.692006707657909,-0.169228306115914,3363.82978723404,0,19.4
1449932535.71,-0.556218667939842,0.775852431525992,-0.533461415305796,3363.82978723404,0,19.4
1449932535.72,0.478236651547704,-0.17839175916314,-0.377361511367275,3363.82978723404,0,19.4
1449932535.73,-0.973979470040582,-0.146450531022918,-0.513448607108549,3363.82978723404,0,19.4
1449932535.74,-0.178244608896316,1.3388165774974,-0.801633045148895,3363.82978723404,0,19.4
1449932535.75,0.828359990451182,1.14317655513855,-0.417387127761768,3363.82978723404,0,19.4
1449932535.76,0.0644545237526856,0.21288828555458,-0.493435798911303,3363.82978723404,0,19.4
1449932535.77,-0.96602212142914,0.388565040325801,-1.22190201729107,3363.82978723404,0,19.4
1449932535.78,-0.0907137741704464,0.288748702387607,-1.34598142811399,3363.82978723404,0,19.4
1449932535.79,0.0684331980584069,0.500359338816577,-1.2979506884406,3363.82978723404,0,19.4
1449932535.8,-0.496538553354022,0.947536532779685,-1.32596861991675,3386.25531914894,0,19.4
1449932535.81,0.124134638338506,0.991455721472491,-0.665545949407621,3386.25531914894,0,19.4
1449932535.82,-0.126521842921938,-0.330112592829194,-1.04178674351585,3408.68085106383,0,19.4
1449932535.83,-0.767088406143073,-0.166413798610557,-0.181235991034262,3408.68085106383,0,19.4
1449932535.84,-0.198137980424922,0.911602651121936,-0.357348703170029,3408.68085106383,0,19.4
1449932535.85,-0.166308585979152,1.18310309031382,-0.45741274415626,3431.10638297872,0,19.4
1449932535.86,-0.0827564255590037,1.17911043679629,-0.505443483829651,3431.10638297872,0,19.4
1449932535.87,-0.30954086098512,0.719955282280604,-1.27793788024336,3453.53191489362,0,19.4
1449932535.88,0.151985358478555,0.676036093587798,-0.697566442523215,3453.53191489362,0,19.4
1449932535.89,-0.30954086098512,0.268785434799968,-0.61751520973423,3453.53191489362,0,19.4
1449932535.9,0.0684331980584069,0.508344645851633,-0.665545949407621,3453.53191489362,0,19.4
1449932535.91,0.187793427230047,0.668050786552743,-0.417387127761768,3453.53191489362,0,19.4
1449932535.92,-0.273732792233628,1.17112512976124,-0.5094460454691,3453.53191489362,0,19.4
1449932535.93,0.995464311291478,0.5323005669568,-0.649535702849824,3453.53191489362,0,19.4
1449932535.94,-0.588048062385613,0.436476882536134,-1.06580211335255,3453.53191489362,0,19.4
1449932535.95,-0.930214052677648,2.15731054859059,-1.0377841818764,3453.53191489362,0,19.4
1449932535.96,1.31375825574918,0.711969975245548,-0.949727825808517,3431.10638297872,0,19.4
1449932535.97,-0.166308585979152,0.26479278128244,-0.853666346461736,3431.10638297872,0,19.4
1449932535.98,-1.16097716240949,0.580212409167132,-0.821645853346141,3431.10638297872,0,19.4
1449932535.99,-0.556218667939842,1.32284596342729,-0.589497278258085,3431.10638297872,0,19.4
1449932536,0.311132330707408,0.807793659666214,-0.633525456292027,3431.10638297872,0,19.4
1449932536.01,-0.719344314474417,-0.370039128004472,-0.533461415305796,3408.68085106383,0,19.4
1449932536.02,-2.05617888119679,0.33666054459794,-0.861671469740634,3431.10638297872,0,19.4
1449932536.03,0.25543089042731,0.77984508504352,-0.909702209414025,3431.10638297872,0,19.4
1449932536.04,0.0883265695870136,0.711969975245548,0.307076528978546,3431.10638297872,0,19.4
1449932536.05,-0.225988700564972,0.899624690569352,-0.437399935959014,3431.10638297872,0,19.4
1449932536.06,-0.365242301265218,1.11922063403338,-0.717579250720461,3431.10638297872,0,19.4
1449932536.07,0.482215325853426,0.376587079773217,-1.26593019532501,3431.10638297872,0,19.4
1449932536.08,-0.0747990769475611,0.33666054459794,-0.773615113672751,3453.53191489362,0,19.4
1449932536.09,-0.0509270311132331,1.06332348478799,-0.545469100224143,3453.53191489362,0,19.4
1449932536.1,0.58566085780218,0.556256488061966,-0.0571565802113353,3453.53191489362,0,19.4
1449932536.11,-0.373199649876661,0.304719316457718,-1.18587896253602,3475.95744680851,0,19.4
1449932536.12,0.0644545237526856,0.21288828555458,-1.09782260646814,3475.95744680851,0,19.4
1449932536.13,-0.838704543646057,0.915595304639463,-0.93772014089017,3498.3829787234,0,19.4
1449932536.14,0.0684331980584069,0.783837738561048,-0.325328210054435,3498.3829787234,0,19.4
1449932536.15,0.183814752924326,0.308711969975246,0.0509125840537944,3498.3829787234,0,19.4
1449932536.16,-1.07344632768362,0.624131597859938,-1.08981748318924,3520.8085106383,0,19.4
1449932536.17,-0.150393888756266,0.771859778008464,-0.7776176753122,3520.8085106383,0,19.4
1449932536.18,-0.00318293944457707,0.184939710931885,-0.605507524815882,3520.8085106383,0,19.4
1449932536.19,-1.36388955200127,1.52647129282121,-0.597502401536984,3543.23404255319,0,19.4
1449932536.2,0.470279302936262,1.35478719156752,-0.821645853346141,3543.23404255319,0,19.4
1449932536.21,0.450385931407655,0.935558572227102,-0.289305155299392,3543.23404255319,0,19.4
1449932536.22,0.251452216121588,0.703984668210493,-0.465417867435159,3543.23404255319,0,19.4
1449932536.23,0.0405824779183576,0.468418110676356,-0.769612552033301,3520.8085106383,0,19.4
1449932536.24,0.223601495981539,0.432484229018606,-1.07780979827089,3520.8085106383,0,19.4
1449932536.25,-0.0986711227818891,0.528307913439272,-0.901697086135126,3520.8085106383,0,19.4
1449932536.26,0.482215325853426,0.596183023237243,-1.36599423631124,3520.8085106383,0,19.4
1449932536.27,0.187793427230047,0.0332188772658309,-0.769612552033301,3498.3829787234,0,19.4
1449932536.28,-0.611920108219941,0.504351992334105,-0.673551072686519,3520.8085106383,0,19.4
1449932536.29,-0.218031351953529,1.1511618621736,-0.88168427793788,3520.8085106383,0,19.4
1449932536.3,0.155964032784276,0.795815699113631,-0.481428113992955,3520.8085106383,0,19.4
1449932536.31,-1.02570223601496,1.23900023955921,-0.917707332692923,3520.8085106383,0,19.4
1449932536.32,-0.631813479748548,1.23900023955921,-0.857668908101185,3520.8085106383,0,19.4
1449932536.33,0.430492559879048,0.0491894913359419,-0.293307716938841,3498.3829787234,0,19.4
1449932536.34,-0.687514920028646,-0.829194282520163,-0.649535702849824,3498.3829787234,0,19.4
1449932536.35,-0.627834805442826,-0.194362373233251,-0.593499839897534,3498.3829787234,0,19.4
1449932536.36,-0.0509270311132331,0.5323005669568,-0.313320525136087,3498.3829787234,0,19.4
1449932536.37,-0.0588843797246757,0.971492453884852,-0.869676593019532,3498.3829787234,0,19.4
1449932536.38,0.112198615421342,0.516329952886688,-1.36599423631124,3498.3829787234,0,19.4
1449932536.39,-0.122543168616217,0.560249141579494,-0.997758565481908,3520.8085106383,0,19.4
1449932536.4,-0.333412906819448,1.13918390162102,-1.3219660582773,3543.23404255319,0,19.4
1449932536.41,0.67319169252805,1.42266230136549,-0.325328210054435,3543.23404255319,0,19.4
1449932536.42,0.0564971751412429,0.735925896350715,-0.5094460454691,3543.23404255319,0,19.4
1449932536.43,-0.0588843797246757,-0.110516649365168,-1.46205571565802,3543.23404255319,0,19.4
1449932536.44,-0.922256704066205,-0.33809789986425,-0.801633045148895,3543.23404255319,0,19.4
1449932536.45,-0.560197342245564,0.572227102132077,-0.18924111431316,3520.8085106383,0,19.4
1449932536.46,-0.958064772817697,0.747903856903298,-0.845661223182837,3520.8085106383,0,19.4
1449932536.47,-0.464709158908252,-0.154435838057973,-1.49807877041306,3520.8085106383,0,19.4
1449932536.48,-0.910320681149041,0.0651601054060529,-1.14185078450208,3520.8085106383,0,19.4
1449932536.49,-0.178244608896316,0.783837738561048,-0.805635606788345,3520.8085106383,0,19.4
1449932536.5,0.311132330707408,0.668050786552743,0.0349023374959974,3520.8085106383,0,19.4
1449932536.51,-0.472666507519694,0.991455721472491,-0.19324367595261,3520.8085106383,0,19.4
1449932536.52,-0.202116654730644,1.13119859458596,-1.01376881203971,3520.8085106383,0,19.4
1449932536.53,-0.568154690857006,1.49852271819851,-0.825648414985591,3520.8085106383,0,19.4
1449932536.54,0.712978435585263,1.19508105086641,0.00688440601985271,3520.8085106383,0,19.4
1449932536.55,0.0405824779183576,0.544278527509383,-0.373358949727826,3498.3829787234,0,19.4
1449932536.56,-0.13050051722766,0.0212409167132476,-0.549471661863593,3498.3829787234,0,19.4
1449932536.57,-0.0628630540303971,-1.08073145412441,-0.993756003842459,3475.95744680851,0,19.4
1449932536.58,-1.12119041935227,-0.86912081769544,0.102945885366635,3475.95744680851,0,19.4
1449932536.59,-2.00047744091669,3.53078335862014,-0.601504963176433,3498.3829787234,0,19.4
1449932536.6,2.02991963077902,2.95184859857862,-0.145212936279219,3475.95744680851,0,19.4
1449932536.61,1.4848412508952,1.85386888125848,-0.717579250720461,3498.3829787234,0,19.4
1449932536.62,-1.35991087769555,0.26479278128244,-0.945725264169068,3475.95744680851,0,19.4
1449932536.63,-0.361263626959497,0.0531821448534696,-0.113192443163625,3475.95744680851,0,19.4
1449932536.64,0.446407257101934,0.0491894913359419,0.76737111751521,3475.95744680851,0,19.4
1449932536.65,0.307153656401687,0.911602651121936,-0.101184758245277,3453.53191489362,0,19.4
1449932536.66,-0.158351237367709,-0.0586121536373074,-0.685558757604867,3453.53191489362,0,19.4
1449932536.67,-0.0469483568075117,-0.354068513934361,-1.22190201729107,3453.53191489362,0,19.4
1449932536.68,-0.389114347099546,0.875668769464186,-1.24191482548831,3453.53191489362,0,19.4
1449932536.69,0.545874114744967,2.01756767547712,-1.04979186679475,3475.95744680851,0,19.4
1449932536.7,1.04718707726585,1.87782480236365,-0.653538264489273,3453.53191489362,0,19.4
1449932536.71,0.522002068910639,0.715962628763076,-0.581492154979187,3453.53191489362,0,19.4
1449932536.72,0.0246677806954723,0.284756048870079,-1.12183797630484,3431.10638297872,0,19.4
1449932536.73,0.621468926553672,0.376587079773217,-0.237271853986551,3408.68085106383,0,19.4
1449932536.74,-0.886448635314713,1.0792940988581,-0.921709894332373,3408.68085106383,0,19.4
1449932536.75,0.22758017028726,1.42665495488302,-1.79026577009286,3386.25531914894,0,19.4
1449932536.76,0.541895440439246,-0.857142857142857,-0.761607428754403,3386.25531914894,0,19.4
1449932536.77,-1.4991644783958,-0.865128164177913,-1.09382004482869,3363.82978723404,0,19.4
1449932536.78,-0.747195034614466,0.528307913439272,-1.14985590778098,3363.82978723404,0,19.4
1449932536.79,-0.416965067239596,1.61430967020682,-0.169228306115914,3386.25531914894,0,19.4
1449932536.8,-0.0151189623617411,1.57837578854907,-0.805635606788345,3363.82978723404,0,19.4
1449932536.81,0.112198615421342,0.388565040325801,-1.14985590778098,3363.82978723404,0,19.4
1449932536.82,-0.631813479748548,-0.0985386888125848,-0.56147934678194,3363.82978723404,0,19.4
1449932536.83,-1.04161693323785,1.53445659985626,-0.805635606788345,3363.82978723404,0,19.4
1449932536.84,0.462321954324819,1.04336021720035,-0.921709894332373,3363.82978723404,0,19.4
1449932536.85,-0.647728176971433,-0.318134632276611,-0.773615113672751,3363.82978723404,0,19.4
1449932536.86,-0.985915492957746,0.648087518965104,-1.14185078450208,3386.25531914894,0,19.4
1449932536.87,0.490172674464868,0.680028747105326,-1.11783541466539,3386.25531914894,0,19.4
1449932536.88,-0.81881117211745,1.0353749101653,-0.961735510726865,3408.68085106383,0,19.4
1449932536.89,-0.170287260284873,0.959514493332269,-0.705571565802113,3386.25531914894,0,19.4
1449932536.9,-0.34137025543089,-0.386009742074583,-1.14185078450208,3386.25531914894,0,19.4
1449932536.91,-1.28431606588685,-0.437914237802443,-0.661543387768172,3386.25531914894,0,19.4
1449932536.92,-0.174265934590594,-0.390002395592111,-0.785622798591098,3363.82978723404,0,19.4
1449932536.93,-0.647728176971433,-0.0665974606723629,0.219020172910663,3386.25531914894,0,19.4
1449932536.94,-0.723322988780138,1.05134552423541,-0.273294908741595,3386.25531914894,0,19.4
1449932536.95,0.335004376541736,0.891639383534297,-0.661543387768172,3386.25531914894,0,19.4
1449932536.96,-0.0907137741704464,0.504351992334105,-0.157220621197566,3386.25531914894,0,19.4
1449932536.97,-0.317498209596562,0.476403417711411,-0.5094460454691,3386.25531914894,0,19.4
1449932536.98,-0.635792154054269,1.57837578854907,-0.153218059558117,3408.68085106383,0,19.4
1449932536.99,0.55383146335641,1.12720594106843,-0.417387127761768,3386.25531914894,0,19.4
1449932537,0.470279302936262,0.33666054459794,-0.133205251360871,3386.25531914894,0,19.4
1449932537.01,-0.950107424206254,1.67819212648726,-0.477425552353506,3408.68085106383,0,19.4
1449932537.02,1.09095249462879,2.1293619739679,-1.21389689401217,3408.68085106383,0,19.4
1449932537.03,0.366833770987507,2.17727381617823,-0.177233429394813,3408.68085106383,0,19.4
1449932537.04,0.187793427230047,2.18525912321329,-1.23390970220941,3408.68085106383,0,19.4
1449932537.05,0.151985358478555,1.28291942825202,-1.46605827729747,3408.68085106383,0,19.4
1449932537.06,0.474257977241983,0.340653198115468,-0.977745757284662,3386.25531914894,0,19.4
1449932537.07,-0.52041059918835,-1.29633474407091,-1.68219660582773,3341.40425531915,0,19.4
1449932537.08,-1.34001750616695,-1.43208496366685,-0.317323086775536,3341.40425531915,0,19.4
1449932537.09,0.402641839738999,1.60632436317176,-0.0611591418507845,3341.40425531915,0,19.4
1449932537.1,-0.198137980424922,0.871676115946658,-1.14185078450208,3341.40425531915,0,19.4
1449932537.11,-0.313519535290841,1.19508105086641,-1.73422990714057,3363.82978723404,0,19.4
1449932537.12,0.979549614068592,0.468418110676356,-1.06980467499199,3341.40425531915,0,19.4
1449932537.13,-0.265775443622185,0.284756048870079,-0.181235991034262,3341.40425531915,0,19.4
1449932537.14,-0.333412906819448,1.11522798051585,-0.913704771053474,3341.40425531915,0,19.4
1449932537.15,0.215644147370096,0.660065479517687,-0.317323086775536,3341.40425531915,0,19.4
1449932537.16,-0.512453250576908,0.907609997604408,-0.733589497278258,3341.40425531915,0,19.4
1449932537.17,-0.500517227659744,0.404535654395912,-1.49807877041306,3341.40425531915,0,19.4
1449932537.18,-0.544282645022678,-0.134472570470335,-0.609510086455331,3341.40425531915,0,19.4
1449932537.19,-0.731280337391581,0.33666054459794,0.122958693563881,3341.40425531915,0,19.4
1449932537.2,-0.122543168616217,0.879661422981714,-1.01376881203971,3341.40425531915,0,19.4
1449932537.21,0.0326251293069149,0.360616465703106,-1.01376881203971,3318.97872340426,0,19.4
1449932537.22,-0.679557571417204,0.156991136309191,-0.365353826448927,3318.97872340426,0,19.4
1449932537.23,-1.62250338187316,1.49053741116346,-0.445405059237912,3341.40425531915,0,19.4
1449932537.24,-0.174265934590594,1.32284596342729,-0.817643291706692,3341.40425531915,0,19.4
1449932537.25,0.402641839738999,-0.270222790066278,-0.585494716618636,3318.97872340426,0,19.4
1449932537.26,-0.790960451977401,-0.0745827677074184,-0.709574127441563,3318.97872340426,0,19.4
1449932537.27,-0.0350123338903477,0.0971013335462749,-1.21389689401217,3318.97872340426,0,19.4
1449932537.28,-0.2498607463993,0.316697277010301,-0.533461415305796,3363.82978723404,0,19.4
1449932537.29,-1.43550568950426,1.78998642497804,-0.45741274415626,3386.25531914894,0,19.4
1449932537.3,1.130739237686,1.65024355186457,-1.43003522254243,3408.68085106383,0,19.4
1449932537.31,0.155964032784276,0.33666054459794,-1.25792507204611,3431.10638297872,0,19.4
1449932537.32,-0.564176016551285,-0.158428491575501,-1.57012487992315,3431.10638297872,0,19.4
1449932537.33,0.120155964032784,-1.27237882296574,-1.10582772974704,3408.68085106383,0,19.4
1449932537.34,-1.12914776796371,-0.769304479757247,1.25568363752802,3408.68085106383,0,19.4
1449932537.35,-1.20474257977242,0.21288828555458,-0.13720781300032,3408.68085106383,0,19.4
1449932537.36,-0.297604838067956,0.344645851632995,0.935478706372078,3408.68085106383,0,19.4
1449932537.37,-0.683536245722925,2.00958236844207,-0.409382004482869,3453.53191489362,0,19.4
1449932537.38,0.124134638338506,3.01972370837659,-1.67419148254883,3498.3829787234,0,19.4
1449932537.39,0.892018779342723,2.38089914557215,-1.70220941402498,3520.8085106383,0,19.4
1449932537.4,1.85485796132729,1.13918390162102,-0.169228306115914,3475.95744680851,0,19.4
1449932537.41,0.323068353624572,0.121057254651441,-0.313320525136087,3431.10638297872,0,19.4
1449932537.42,-1.42754834089281,-0.469855465942665,-1.30195325008005,3408.68085106383,0,19.4
1449932537.43,-0.866555263786106,0.0132556096781921,-1.18587896253602,3386.25531914894,0,19.4
1449932537.44,-0.297604838067956,-0.42593627724986,-0.797630483509446,3341.40425531915,0,19.4
1449932537.45,-0.66762154850004,-0.234288908408528,-1.13784822286263,3318.97872340426,0,19.4
1449932537.46,0.140049335561391,0.432484229018606,-1.22190201729107,3318.97872340426,0,19.4
